Study_id,Species,Taxonomy,Class_name,Order_name,Family_name,Migratory_behaviour,Biological_archives,Tags_type,N_analysis,Life_stage,Instrument,Ablation_type,Beam_diameter,Beam_interval,Laser_fluence,Scan_speed,Reference_materials,LODs,Recovery_values,Analysis_type,Element_composition,Sample_date,Publication_date,Rawdata_name,Reference
eb044cf54a4ef54be9e5d14832e6d601c2dfe29d,Helicolenus percoides,Osteichthyes,Actinopterygii,Scorpaeniformes,Sebastidae,Undetermined,Otolith,Trace element,66,Adult,ICP-MS,NA,NA,NA,NA,NA,NIES-022,Li:0.005ug/g;Mg:0.439ug/g;Mn:0.252ug/g;Fe:1.737ug/g;Cu:0.101ug/g;Cd:0.023ug/g;Sr:1.021ug/g;Ba:0.018ug/g;Pb:0.043ug/g,NA,Point,Ba;Cd;Cu;Fe;Li;Mg;Pb;Sr,2004,2010,NA,"Lawton, R. J., Wing, S. R., & Lewis, A. M. (2010). Evidence for discrete subpopulations of sea perch (Helicolenus ercoides) across four fjords in Fiordland, New Zealand. New Zealand Journal of Marine and Freshwater Research, 44(4), 309-322."
eb2d97c5ff5534f98aff74cf28e2a9852c9fec31,Osmerus eperlanus,Osteichthyes,Actinopterygii,Osmeriformes,Osmeridae,Anadromous,Otolith,Trace element,135,Juvenile,LA-ICP-MS,Laser ablation,NA,NA,NA,NA,NIST612,NA,NA,Line,Ca;Sr,2009;2010,2015,NA,"Phung, A. T.  Tulp, I.  Baeyens, W.  Elskens, M.  Leermakers, M.  & Gao, Y. (2015). Migration of diadromous and landlocked smelt populations studied by otolith geochemistry. Fisheries Research, 167, 123-131."
eb429a655ce9543832446bfe357545169af8ba1f,Coilia mystus,Osteichthyes,Actinopterygii,Clupeiformes,Engraulidae,Amphidromous,Otolith,Trace element,20,Adult,EPMA,NA,5,NA,NA,NA,CaCO3;SrTiO3,NA,NA,Line,Ca;Sr,2010;2011,2019,NA,"Jiang, T.  Liu, H.  Huang, H.  & Yang, J. (2019). Migration patterns and habitat use of the tapertail anchovy Coilia mystus in the Oujiang River Estuary and the Zhujiang River Estuary, Acta Oceanologica Sinica, 38(8), 35-40."
eb429a655ce9543832446bfe357545169af8ba1f,Coilia mystus,Osteichthyes,Actinopterygii,Clupeiformes,Engraulidae,Amphidromous,Otolith,Trace element,2,Adult,EPMA,NA,5,NA,NA,NA,CaCO3;SrTiO3,NA,NA,Map,Sr,2010;2011,2019,NA,"Jiang, T.  Liu, H.  Huang, H.  & Yang, J. (2019). Migration patterns and habitat use of the tapertail anchovy Coilia mystus in the Oujiang River Estuary and the Zhujiang River Estuary, Acta Oceanologica Sinica, 38(8), 35-40."
eba472617c7db8f9b53aedc9e33957f288bf581a,Micropogonias furnieri,Osteichthyes,Actinopterygii,Perciformes,Sciaenidae,Oceanodromous,Otolith,Trace element,10,Adult,LA-ICP-MS,Laser ablation,30,NA,NA,40,NA,Ba:0.46ug/g;Sr:5.31ug/g,NA,Line,Ba;Ca;Sr,2005,2010,NA,"Albuquerque, C. Q. D.  Miekeley, N.  & Muelbert, J. H. (2010). Whitemouth croaker, Micropogonias furnieri, trapped in a freshwater coastal lagoon: a natural comparison of freshwater and marine influences on otolith chemistry. Neotropical Ichthyology, 8, 311-320."
eba7414788fa80dbcc6ac768510b8c20a39de970,Engraulis japonicus,Osteichthyes,Actinopterygii,Clupeiformes,Engraulidae,Oceanodromous,Muscle,Stable isotope,276,Mixed,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,1997-2005,2008,NA,"Tanaka, H.  Takasuka, A.  Aoki, I.  & Ohshimo, S. (2008). Geographical variations in the trophic ecology of Japanese anchovy, Engraulis japonicus, inferred from carbon and nitrogen stable isotope ratios. Marine Biology, 154(3), 557-568."
ebf4639ae29371a39c2eeb2015a07dcd233a07ab,Salvelinus malma,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,120,Mixed,LA-ICP-MS,Laser ablation,30,NA,NA,2,NIST610,NA,NA,Line,Sr,2007-2017,2018,NA,"Gallagher, C. P.  Howland, K. L.  Sandstrom, S. J.  & Halden, N. M. (2018). Migration tactics affect spawning frequency in an iteroparous salmonid (Salvelinus malma) from the Arctic. PloS One, 13(12), e0210202."
ec169d93c2ec0565cc07dfc102cb1d3e64d13e6f,Thunnus albacares,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Stable isotope,348,Mixed,IRMS,NA,NA,NA,NA,NA,NBS-18;NBS-19,NA,NA,Point,d13C;d18O,2008-2010,2012,NA,"Wells, R. D.  Rooker, J. R.  & Itano, D. G. (2012). Nursery origin of yellowfin tuna in the Hawaiian Islands. Marine Ecology Progress Series, 461, 187-196."
ec7098b5d183829d7d4634740a12cbf3b80ddee9,Merluccius merluccius,Osteichthyes,Actinopterygii,Gadiformes,Merlucciidae,Undetermined,Otolith,Trace element,70,Mixed,ICP-MS,NA,NA,NA,NA,NA,NA,NA,NA,Point,Ba;Ca;Mg;Mn;Sr,2010,2014,NA,"Tanner, S. E., Perez, M., Presa, P., Thorrold, S. R., & Cabral, H. N. (2014). Integrating microsatellite DNA markers and otolith geochemistry to assess population structure of European hake (Merluccius merluccius). Estuarine, Coastal and Shelf Science, 142, 68-75."
ec7098b5d183829d7d4634740a12cbf3b80ddee9,Merluccius merluccius,Osteichthyes,Actinopterygii,Gadiformes,Merlucciidae,Undetermined,Otolith,Stable isotope,70,Mixed,ICP-MS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d18O,2010,2014,NA,"Tanner, S. E., Perez, M., Presa, P., Thorrold, S. R., & Cabral, H. N. (2014). Integrating microsatellite DNA markers and otolith geochemistry to assess population structure of European hake (Merluccius merluccius). Estuarine, Coastal and Shelf Science, 142, 68-75."
ec898fd62299fb458b1b16e493a01d5fe314cea7,Trachurus murphyi,Osteichthyes,Actinopterygii,Perciformes,Carangidae,Oceanodromous,Otolith,Trace element,11,Adult,LA-ICP-MS,Laser ablation,25,NA,NA,6,NA,NA,NA,Point,Ba;Ca;Mg;Mn;Sr,2007;2008,2011,NA,"Ashford, J.  Serra, R.  Saavedra, J. C.  & Letelier, J. (2011). Otolith chemistry indicates large-scale connectivity in Chilean jack mackerel (Trachurus murphyi), a highly mobile species in the Southern Pacific Ocean. Fisheries Research, 107(1-3), 291-299."
eca8303356d208b7ea3eaa6ef4d1e4d661dfaa0a,Brevoortia tyrannus,Osteichthyes,Actinopterygii,Clupeiformes,Clupeidae,Oceanodromous,Otolith,Trace element,144,Juvenile,ICP-MS,NA,NA,NA,NA,NA,NA,NA,NA,Point,Ba;C;Ca;Li;Mg;Mn;O;Pb;Rb;Sr;Y,2005;2006,2014,NA,"Schaffler, J. J.  Miller, T. J.  & Jones, C. M. (2014). Spatial and temporal variation in otolith chemistry of juvenile Atlantic menhaden in the Chesapeake Bay. Transactions of the American Fisheries Society, 143(4), 1061-1071."
ecbfcfd37bfdb138fc49bb66645e02c2d0bdbabe,Fundulus zebrinus,Osteichthyes,Actinopterygii,Cyprinodontiformes,Fundulidae,Undetermined,Otolith,Stable isotope,97,Mixed,LA-ICP-MS,Laser ablation,40,NA,NA,10,NA,Na,NA,Point,Sr8786,2012,2015,NA,"Chase, N. M., Caldwell, C. A., Carleton, S. A., Gould, W. R., & Hobbs, J. A. (2015). Movement patterns and dispersal potential of Pecos bluntnose shiner (Notropis simus pecosensis) revealed using otolith microchemistry. Canadian Journal of Fisheries and Aquatic Sciences, 72(10), 1575-1583."
ecbfcfd37bfdb138fc49bb66645e02c2d0bdbabe,Notropis simus,Osteichthyes,Actinopterygii,Cypriniformes,Leuciscidae,Partial migratory,Otolith,Stable isotope,118,Mixed,LA-ICP-MS,Laser ablation,40,NA,NA,10,NA,Na,NA,Line,Sr8786,2012,2015,NA,"Chase, N. M., Caldwell, C. A., Carleton, S. A., Gould, W. R., & Hobbs, J. A. (2015). Movement patterns and dispersal potential of Pecos bluntnose shiner (Notropis simus pecosensis) revealed using otolith microchemistry. Canadian Journal of Fisheries and Aquatic Sciences, 72(10), 1575-1583."
ecc7acd53fb94e6eb298ee4cc3ba545833a81d28,Conger conger,Osteichthyes,Actinopterygii,Anguilliformes,Congridae,Oceanodromous,Otolith,Trace element,26,Mixed,WD-EM,NA,2,5;10,NA,NA,Ca5(PO4)3;SrSO4,NA,NA,Line,Ca;Sr,2000;2001,2003,NA,"Correia, A. T.  Antunes, C.  Isidro, E. J.  & Coimbra, J. (2003). Changes in otolith microstructure and microchemistry during larval development of the European conger eel (Conger conger). Marine Biology, 142(4), 777-789."
ecd5a216006fcfcfa3481dee5d4c8ef3f0693806,Parahucho perryi,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,15,Adult,WD-EM,NA,NA,10;25,NA,NA,CaCO3;SrCO3,NA,NA,Line,Ca;Sr,2000;2001,2012,NA,"Zimmerman, C. E.  Rand, P. S.  Fukushima, M.  & Zolotukhin, S. F. (2012). Migration of Sakhalin taimen (Parahucho perryi): evidence of freshwater resident life history types. Environmental biology of fishes, 93(2), 223-232."
ed125fd4b09a76170999d0727f4631b4edbb57b9,Katsuwonus pelamis,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Muscle,Stable isotope,1094,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,1995-2019,2022,NA,"Matsubayashi, J., Kimura, K., Ohkouchi, N., Ogawa, N. O., Ishikawa, N. F., Chikaraishi, Y., ... & Minami, H. (2022). Using geostatistical analysis for simultaneous estimation of isoscapes and ontogenetic shifts in isotope ratios of highly migratory marine fish. Frontiers in Marine Science, 2305."
ed457a346c5c5187f44f49446a16eb7edd7de747,Thunnus albacares,Osteichthyes,Actinopterygii,Perciformes,Scombridae,Oceanodromous,Otolith,Stable isotope,179,Mixed,IRMS;SIMS,Microdrilling,15,NA,NA,NA,NA,NA,NA,Point,d18O,2017;2018;2019,2021,NA,"Artetxe-Arrate, I., Fraile, I., Farley, J., Darnaude, A. M., Clear, N., Dettman, D. L., ... & Murua, H. (2021). Otolith d18O composition as a tracer of yellowfin tuna (Thunnus albacares) origin in the Indian ocean. In Oceans (Vol. 2, No. 3, pp. 461-476). MDPI."
edf5900ff42a9ccff78f0a808bf853ff67fa61dd,Engraulis japonicus,Osteichthyes,Actinopterygii,Clupeiformes,Engraulidae,Oceanodromous,Otolith,Stable isotope,16,Juvenile,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Line,d13C;d18O,2013,2020,NA,"Nishida, K.  Yasu, A.  Nanjo, N.  Takahashi, M.  Kitajima, S.  & Ishimura, T. (2020). Microscale stable carbon and oxygen isotope measurement of individual otoliths of larvae and juveniles of Japanese anchovy and sardine. Estuarine, Coastal and Shelf Science, 245, 106946."
edf5900ff42a9ccff78f0a808bf853ff67fa61dd,Sardinops sagax,Osteichthyes,Actinopterygii,Clupeiformes,Clupeidae,Oceanodromous,Otolith,Stable isotope,23,Juvenile,CF-IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Line,d13C;d18O,2013,2020,NA,"Nishida, K.  Yasu, A.  Nanjo, N.  Takahashi, M.  Kitajima, S.  & Ishimura, T. (2020). Microscale stable carbon and oxygen isotope measurement of individual otoliths of larvae and juveniles of Japanese anchovy and sardine. Estuarine, Coastal and Shelf Science, 245, 106946."
ee5b7211a256e635a8ccce05b9e361c7e59032ca,Acipenser fulvescens,Osteichthyes,Actinopterygii,Acipenseriformes,Acipenseridae,Potamodromous,Fin ray,Trace element,9,Mixed,LA-ICP-MS,Laser ablation,25,NA,NA,NA,MACS-3,NA,NA,Point,Ca;Sr,2003-2014,2021,NA,"Ziegeweid, J. R.  Bartsch, M. R.  Bartsch, L. A.  Zigler, S. J.  Kennedy, R. J.  & Love, S. A. (2021). Assessing the migratory histories, trophic positions, and conditions of lake sturgeon in the St. Croix and Mississippi Rivers using fin ray microchemistry, stable isotopes, and fatty acid profiles. Ecological Processes, 10(1), 1-22."
ee5b7211a256e635a8ccce05b9e361c7e59032ca,Acipenser fulvescens,Osteichthyes,Actinopterygii,Acipenseriformes,Acipenseridae,Potamodromous,Muscle,Stable isotope,21,Mixed,IRMS,NA,NA,NA,NA,NA,NA,NA,NA,Point,d13C;d15N,2003-2014,2021,NA,"Ziegeweid, J. R.  Bartsch, M. R.  Bartsch, L. A.  Zigler, S. J.  Kennedy, R. J.  & Love, S. A. (2021). Assessing the migratory histories, trophic positions, and conditions of lake sturgeon in the St. Croix and Mississippi Rivers using fin ray microchemistry, stable isotopes, and fatty acid profiles. Ecological Processes, 10(1), 1-22."
ee720635ff62334c022bca02de17d4961400b9f9,Parahucho perryi,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,10,Mixed,EPMA,NA,10,10,NA,NA,CaSiO3;SrTiO3,NA,NA,Line,Ca;Sr,2008;2009,2010,NA,"Honda, K.  Arai, T.  Takahashi, N.  & Miyashita, K. (2010). Life history and migration of Sakhalin taimen, Hucho perryi, caught from Lake Akkeshi in eastern Hokkaido, Japan, as revealed by Sr: Ca ratios of otoliths. Ichthyological research, 57(4), 416-421."
ee75795198aa5fae77def54e63486c532a064ed7,Abramis brama,Osteichthyes,Actinopterygii,Cypriniformes,Leuciscidae,Diadromous and potamodromous,Otolith,Trace element,3,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Abramis brama,Osteichthyes,Actinopterygii,Cypriniformes,Leuciscidae,Diadromous and potamodromous,Otolith,Stable isotope,3,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Otolith,Trace element,6,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Anguilla anguilla,Osteichthyes,Actinopterygii,Anguilliformes,Anguillidae,Multiple diadromous,Otolith,Stable isotope,6,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Barbus barbus,Osteichthyes,Actinopterygii,Cypriniformes,Cyprinidae,Potamodromous,Otolith,Trace element,2,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Barbus barbus,Osteichthyes,Actinopterygii,Cypriniformes,Cyprinidae,Potamodromous,Otolith,Stable isotope,2,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Esox lucius,Osteichthyes,Actinopterygii,Esociformes,Esocidae,Partial migratory,Otolith,Trace element,6,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Esox lucius,Osteichthyes,Actinopterygii,Esociformes,Esocidae,Partial migratory,Otolith,Stable isotope,6,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Leuciscus leuciscus,Osteichthyes,Actinopterygii,Cypriniformes,Leuciscidae,Potamodromous,Otolith,Trace element,4,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Leuciscus leuciscus,Osteichthyes,Actinopterygii,Cypriniformes,Leuciscidae,Potamodromous,Otolith,Stable isotope,4,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Lota lota,Osteichthyes,Actinopterygii,Gadiformes,Lotidae,Partial migratory,Otolith,Trace element,9,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Lota lota,Osteichthyes,Actinopterygii,Gadiformes,Lotidae,Partial migratory,Otolith,Stable isotope,9,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Oncorhynchus mykiss,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Trace element,4,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Oncorhynchus mykiss,Osteichthyes,Actinopterygii,Salmoniformes,Salmonidae,Anadromous,Otolith,Stable isotope,4,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Perca fluviatilis,Osteichthyes,Actinopterygii,Perciformes,Percidae,Anadromous,Otolith,Trace element,71,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Ca;Sr,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
ee75795198aa5fae77def54e63486c532a064ed7,Perca fluviatilis,Osteichthyes,Actinopterygii,Perciformes,Percidae,Anadromous,Otolith,Stable isotope,71,Mixed,LA-ICP-MS,Laser ablation,75;50,NA,10,10;5,MACS-3;FEBS-01;NIST1400,NA,MACS-3{Sr:111%},Point,Sr8786,2013;2014,2023,Fig.2;Fig.3;Fig.4;Fig.5,"Zitek, A., Oehm, J., Schober, M., Tchaikovsky, A., Irrgeher, J., Retzmann, A., ... & Prohaska, T. (2023). Evaluating 87Sr/86Sr and Sr/Ca ratios in otoliths of different European freshwater fish species as fishery management tool in an Alpine foreland with limited geological variability. Fisheries Research, 260, 106586."
